id,country_id
52891,69
52891,28
52894,1
52903,0
52907,12
52912,8
52913,8
52914,8
52916,8
52918,89
52918,1
52920,25
52936,14
52936,1
52936,2
52936,6
52936,5
52936,8
52939,28
52941,12
52943,14
52949,1
52954,1
52959,1
52960,12
52961,1
52970,2
52979,2
52980,2
52989,8
52989,19
52989,6
52989,27
52991,1
52996,12
52998,5
52998,8
52998,14
52999,5
52999,19
53000,9
53010,5
53019,4
53021,1
53023,5
53027,1
53031,12
53033,12
53034,2
53042,39
53045,12
53049,1
53050,1
53064,2
53074,3
53079,1
53080,13
53080,29
53085,28
53086,28
53092,13
53092,1
53094,6
53101,13
53103,9
53103,32
53104,1
53113,1
53116,14
53116,5
53117,56
53117,14
53121,1
53128,79
53128,46
53129,28
53144,1
53146,15
53150,1
53151,1
53155,8
53156,5
53156,8
53157,13
53161,1
53163,20
53168,20
53172,1
53174,6
53178,1
53179,5
53182,1
53187,1
53194,28
53196,6
53196,71
53197,5
53198,1
53198,8
53200,12
53200,6
53200,5
53202,1
53206,38
53209,1
53210,1
53211,1
53214,29
53216,1
53217,1
53219,1
53220,1
53229,1
53230,1
53231,1
53232,1
53237,1
53244,5
53245,13
53245,1
53252,28
53256,6
53263,1
53267,26
53283,42
53284,42
53287,2
53287,1
53290,18
53290,6
53296,0
53310,13
53315,1
53318,1
53319,8
53328,1
53335,1
53336,1
53344,1
53354,5
53355,12
53355,1
53358,13
53367,1
53380,1
53385,1
53389,5
53399,8
53404,5
53406,1
53407,1
53411,1
53412,1
53413,39
53413,44
53413,5
53413,14
53414,1
53416,1
53417,1
53418,1
53419,1
53420,1
53425,1
53426,16
53426,12
53426,1
53441,1
53445,12
53446,1
53456,5
53457,5
53459,12
53463,1
53472,9
53482,8
53487,8
53487,5
53487,24
53487,18
53503,0
53505,75
53514,26
53519,1
53520,5
53520,32
53520,9
53520,31
53522,1
53524,12
53544,1
53554,11
53565,1
53567,10
53569,42
53573,1
53574,1
53575,1
53596,5
53596,16
53596,14
53598,1
53622,1
53623,8
53624,1
53648,8
53648,5
53650,1
53651,1
53654,1
53655,1
53657,1
53670,13
53693,4
53701,2
53712,1
53714,12
53729,13
53729,1
53739,14
53741,32
53759,1
53761,1
53765,1
53766,1
53767,42
53769,1
53774,12
53774,6
53776,5
53778,1
53779,1
53780,12
53781,1
53792,1
53796,1
53798,1
53800,1
53804,42
53805,8
53807,20
53807,21
53827,1
53828,1
53830,1
53834,1
53850,1
53851,1
53853,1
53857,1
53860,1
53861,5
53862,1
53863,1
53864,1
53865,1
53868,12
53868,1
53870,1
53871,12
53875,1
53879,1
53882,1
53883,42
53896,12
53898,1
53905,1
53906,1
53914,8
53914,6
53914,5
53915,8
53928,1
53931,1
53935,1
53939,12
53945,8
53945,6
53947,1
53949,1
53950,1
53957,8
53961,44
53985,1
54000,5
54000,6
54001,62
54002,1
54003,1
54007,1
54008,1
54013,8
54013,1
54022,1
54028,1
54045,5
54050,1
54051,12
54054,1
54064,5
54075,1
54083,5
54083,19
54093,12
54099,1
54102,12
54102,1
54105,1
54107,1
54109,1
54111,26
54117,20
54117,58
54117,26
54118,1
54120,1
54133,8
54138,1
54139,1
54140,12
54140,5
54140,19
54144,16
54146,2
54148,14
54154,8
54154,37
54156,5
54156,6
54157,5
54160,2
54164,8
54164,5
54164,37
54165,5
54166,8
54166,5
54178,20
54182,20
54186,2
54194,5
54195,12
54198,1
54220,1
54225,26
54227,1
54229,7
54233,31
54236,14
54241,1
54242,1
54243,6
54254,62
54256,42
54257,11
54265,2
54266,2
54271,1
54272,2
54273,2
54274,2
54276,2
54277,2
54278,2
54279,2
54280,2
54281,2
54283,2
54284,2
54285,26
54287,1
54288,5
54291,31
54293,1
54302,12
54302,1
54306,2
54307,2
54309,8
54312,34
54313,8
54315,6
54316,12
54318,1
54318,12
54318,29
54320,1
54326,31
54328,21
54330,26
54380,39
54380,14
54380,8
54380,5
54384,39
54384,5
54388,1
54391,12
54392,12
54396,1
54400,1
54400,6
54406,12
54407,29
54415,1
54418,12
54419,5
54421,31
54424,38
54430,1
54436,5
54440,1
54445,1
54466,1
54471,5
54474,28
54487,29
54491,1
54494,1
54503,20
54503,31
54505,1
54506,1
54507,1
54509,1
54514,5
54514,28
54518,1
54523,8
54524,18
54524,6
54527,4
54540,1
54541,1
54544,5
54546,1
54548,6
54551,1
54555,26
54557,1
54558,26
54559,1
54561,8
54563,8
54563,5
54568,1
54569,1
54570,1
54575,12
54580,14
54580,5
54580,8
54583,13
54597,1
54598,1
54602,1
54613,1
54615,1
54625,1
54627,19
54627,8
54635,1
54638,29
54642,1
54655,1
54657,42
54658,8
54658,1
54659,26
54660,1
54662,1
54662,6
54663,1
54669,0
54669,6
54669,46
54685,1
54690,26
54692,1
54699,1
54700,1
54715,1
54720,1
54723,12
54734,1
54752,1
54764,0
54768,1
54770,2
54773,1
54779,1
54782,1
54794,1
54795,12
54796,6
54796,1
54797,12
54801,12
54803,1
54804,12
54807,1
54812,1
54821,12
54825,12
54837,1
54837,16
54837,2
54845,1
54857,31
54860,2
54861,20
54861,31
54865,5
54880,5
54890,42
54898,5
54910,1
54919,11
54933,1
54940,1
54959,42
54966,42
54969,42
54970,28
54970,69
54971,42
54973,1
54979,16
54986,26
54994,1
55008,2
55015,1
55032,12
55033,1
55035,5
55044,1
55045,12
55045,1
55045,34
55049,39
55049,5
55058,1
55059,1
55061,13
55063,1
55066,1
55086,1
55106,1
55107,39
55107,5
55123,1
55125,48
55130,48
55134,5
55134,12
55135,48
55138,111
55144,1
55149,1
55150,1
55151,49
55152,12
55154,10
55156,20
55157,20
55165,11
55167,0
55167,11
55180,1
55184,0
55190,1
55192,2
55197,2
55198,2
55207,12
55208,68
55215,1
55229,6
55229,13
55230,12
55236,1
55238,1
55240,1
55244,1
55244,5
55246,1
55253,44
55256,0
55257,0
55261,1
55261,34
55283,42
55292,21
55292,20
55294,1
55301,1
55306,1
55308,1
55309,8
55309,5
55309,9
55309,12
55309,6
55316,8
55316,5
55317,5
55321,1
55322,1
55327,5
55327,6
55343,12
55344,2
55347,1
55368,5
55368,6
55368,8
55370,8
55370,5
55372,5
55372,8
55372,6
55396,0
55398,0
55418,0
55420,1
55424,5
55426,2
55429,25
55430,2
55431,2
55435,2
55437,2
55438,2
55441,1
55448,1
55457,1
55465,1
55470,2
55472,1
55475,101
55479,1
55495,0
55496,0
55505,1
55520,0
55529,1
55531,0
55534,13
55534,6
55534,1
55536,6
55538,1
55544,6
55547,1
55562,6
55576,1
55580,8
55584,6
55589,4
55602,1
55603,1
55604,1
55608,28
55608,52
55612,10
55613,13
55615,2
55616,13
55624,6
55627,42
55628,1
55648,6
55650,11
55657,1
55663,1
55667,1
55676,1
55676,12
55680,1
55681,1
55685,8
55687,1
55689,8
55694,1
55699,1
55699,13
55700,39
55700,5
55700,4
55712,1
55715,1
55717,8
55720,1
55721,1
55723,1
55725,1
55728,1
55730,1
55731,1
55734,1
55738,1
55739,6
55739,1
55741,21
55756,0
55758,26
55759,0
55762,12
55765,26
55767,26
55774,29
55779,1
55784,1
55785,12
55785,5
55785,8
55787,1
55792,1
55802,49
55804,1
55819,12
55819,1
55823,5
55823,8
55836,5
55845,1
55846,12
55846,1
55846,5
55848,8
55848,5
55853,5
55853,19
55859,1
55861,1
55863,1
55872,1
55884,2
55890,1
55893,1
55912,14
55912,1
55912,12
55912,5
55912,6
55922,13
55931,1
55931,2
55934,1
55936,28
55936,78
55949,1
55950,1
55951,42
55952,13
55955,12
55960,8
55971,5
55971,28
55971,6
55971,2
55971,8
55989,1
55996,29
55998,28
56002,5
56007,1
56014,8
56036,4
56041,8
56049,44
56067,1
56068,8
56077,1
56078,25
56083,44
56085,1
56092,12
56095,31
56100,1
56109,13
56113,1
56115,1
56122,8
56126,76
56132,1
56133,1
56134,8
56135,1
56137,12
56142,5
56142,8
56143,1
56146,1
56147,8
56147,5
56150,1
56151,1
56152,1
56153,8
56154,1
56156,1
56157,1
56162,6
56162,1
56164,1
56165,1
56167,5
56167,8
56168,1
56171,1
56177,8
56178,5
56179,1
56180,22
56188,12
56191,2
56192,1
56212,28
56214,1
56224,1
56231,8
56232,2
56233,8
56233,12
56256,49
56259,1
56263,5
56268,5
56271,32
56271,6
56271,9
56272,1
56275,1
56287,8
56288,1
56290,5
56290,8
56292,34
56292,1
56292,109
56295,58
56296,1
56304,28
56309,12
56314,4
56321,32
56321,5
56321,6
56329,20
56339,8
56340,8
56341,8
56343,8
56344,32
56344,6
56345,18
56350,18
56354,1
56366,8
56372,28
56373,8
56373,6
56379,8
56383,1
56385,1
56386,8
56391,2
56391,28
56400,8
56401,1
56405,5
56405,8
56415,5
56418,32
56418,8
56418,5
56419,1
56424,5
56428,12
56429,1
56431,14
56431,8
56435,8
56440,14
56448,28
56448,35
56474,49
56474,5
56475,6
56475,12
56481,11
56482,8
56486,18
56487,18
56489,18
56491,1
56499,5
56500,11
56508,5
56511,5
56512,5
56515,5
56516,5
56518,8
56525,28
56527,1
56529,1
56531,48
56533,1
56539,1
56544,5
56544,8
56547,28
56549,28
56551,8
56554,12
56557,1
56558,1
56578,26
56583,1
56584,1
56589,5
56590,1
56591,1
56598,1
56599,2
56601,1
56616,31
56619,34
56623,5
56624,6
56647,14
56648,5
56651,1
56653,5
56663,1
56666,42
56669,1
56685,11
56691,10
56693,8
56697,10
56702,1
56705,1
56715,5
56715,1
56718,1
56718,4
56724,1
56725,1
56743,1
56744,1
56746,14
56759,5
56763,20
56763,21
56764,1
56766,1
56780,1
56784,8
56787,1
56790,26
56798,8
56798,5
56798,6
56798,52
56800,5
56800,8
56804,8
56807,74
56807,61
56807,5
56807,9
56807,17
56807,109
56807,12
56810,14
56811,1
56812,5
56812,14
56815,55
56815,6
56815,16
56820,28
56821,1
56825,8
56830,1
56831,1
56832,2
56841,11
56844,8
56853,8
56858,4
56860,1
56897,42
56901,42
56906,1
56909,8
56913,13
56919,38
56920,8
56927,35
56928,1
56929,1
56930,1
56931,1
56935,6
56935,5
56935,19
56937,10
56942,12
56943,8
56946,19
56946,5
56946,114
56946,8
56947,5
56949,3
56949,5
56949,9
56949,14
56959,8
56965,1
56968,1
56969,42
56971,8
56974,8
56975,8
56986,42
56991,11
56994,8
57005,31
57011,2
57012,1
57016,33
57016,12
57019,3
57019,14
57035,1
57047,12
57047,13
57052,8
57059,9
57082,12
57088,1
57089,1
57100,31
57100,20
57103,1
57106,5
57112,8
57118,1
57119,1
57120,1
57144,5
57157,1
57158,30
57158,1
57165,14
57165,1
57173,1
57186,48
57201,1
57204,1
57207,28
57209,28
57210,1
57211,1
57212,1
57214,1
57215,1
57218,87
57218,12
57218,8
57221,13
57230,28
57241,10
57243,5
57248,1
57251,8
57251,12
57256,4
57258,1
57269,13
57276,5
57276,6
57276,12
57277,1
57278,25
57283,4
57283,11
57305,46
57307,5
57308,5
57309,58
57310,5
57310,8
57311,5
57313,1
57326,1
57327,5
57330,35
57331,5
57331,32
57331,6
57342,8
57346,1
57351,1
57353,1
57361,26
57361,1
57361,20
57382,5
57387,5
57389,8
57389,6
57389,19
57393,12
57393,33
57393,99
57394,26
57395,21
57400,5
57400,6
57400,15
57403,39
57406,1
57409,13
57412,1
57413,14
57419,48
57424,8
57431,1
57436,4
57438,11
57438,10
57438,6
57440,2
57447,8
57448,5
57458,6
57458,58
57458,12
57479,1
57489,3
57489,5
57489,14
57500,25
57500,0
57518,1
57521,14
57536,14
57537,1
57563,5
57564,31
57568,58
57573,1
57575,1
57575,5
57578,1
57585,1
57586,1
57597,1
57602,107
57602,32
57602,5
57622,1
57627,58
57644,1
57654,99
57654,1
57655,1
57656,1
57662,12
57665,13
57666,1
57680,1
57681,1
57683,1
57695,5
57695,6
57698,1
57701,28
57703,2
57706,2
57709,12
57709,13
57709,5
57714,5
57718,1
57722,1
57722,5
57725,1
57733,1
57737,1
57744,13
57744,1
57749,29
57757,28
57768,9
57771,13
57775,28
57776,1
57776,28
57778,28
57778,8
57779,28
57781,28
57784,1
57789,1
57800,1
57809,28
57811,44
57812,1
57813,84
57816,5
57825,12
57825,1
57829,25
57829,11
57830,49
57834,1
57837,1
57843,1
57845,1
57845,49
57849,1
57857,1
57859,26
57866,1
57875,2
57876,1
57880,20
57889,28
57911,4
57918,8
57924,6
57946,1
57953,13
57965,8
57976,5
57976,6
57976,12
57978,12
57979,44
57983,34
57992,39
57992,5
57993,1
57996,8
58007,8
58011,8
58012,1
58013,8
58018,25
58028,13
58028,1
58035,1
58043,5
58048,12
58051,42
58058,5
58060,5
58060,8
58061,5
58061,8
58061,14
58062,12
58062,1
58069,26
58070,8
58074,8
58075,12
58075,1
58076,1
58080,8
58081,8
58083,8
58096,1
58097,32
58097,8
58097,14
58098,8
58102,12
58102,24
58106,1
58128,42
58129,11
58133,5
58133,6
58133,14
58151,12
58151,1
58156,11
58159,1
58160,1
58166,6
58182,1
58188,8
58189,8
58191,8
58192,1
58194,1
58195,8
58197,1
58200,1
58204,8
58207,1
58218,32
58218,8
58219,8
58224,1
58227,1
58231,1
58232,18
58232,6
58232,12
58233,12
58233,20
58233,21
58235,44
58242,1
58244,13
58244,5
58251,5
58251,1
58257,12
58258,13
58258,5
58258,1
58287,9
58287,106
58293,12
58296,28
58301,1
58302,42
58306,1
58309,5
58311,20
58333,42
58365,21
58365,31
58372,1
58383,8
58383,5
58384,11
58390,11
58391,0
58396,9
58400,8
58402,8
58404,5
58404,6
58404,8
58405,2
58411,13
58416,0
58419,8
58419,5
58421,1
58428,1
58429,3
58429,2
58429,5
58429,14
58430,1
58431,1
58432,14
58434,1
58435,6
58443,33
58443,1
58444,8
58446,13
58447,38
58448,13
58448,1
58450,8
58455,1
58462,1
58470,12
58483,4
58487,5
58492,1
58494,1
58496,5
58496,12
58507,1
58509,8
58511,8
58517,44
58518,8
58522,8
58526,8
58529,35
58545,5
58545,8
58547,1
58550,2
58553,25
58559,5
58559,6
58559,12
58570,20
58574,1
58587,14
58589,8
58591,1
58595,1
58607,1
58611,8
58613,8
58625,1
58626,1
58631,1
58648,1
58655,5
58655,11
58658,5
58658,8
58664,1
58669,1
58679,21
58679,20
58679,1
58680,1
58692,28
58692,1
58692,6
58699,1
58700,26
58701,8
58702,8
58704,2
58714,8
58718,12
58720,1
58732,1
58733,12
58757,19
58760,12
58764,0
58767,33
58769,6
58770,1
58772,15
58772,6
58777,5
58781,12
58790,12
58790,46
58792,1
58799,1
58820,12
58828,1
58833,5
58857,2
58857,12
58858,5
58859,131
58859,6
58859,9
58859,5
58877,9
58877,32
58878,2
58882,21
58886,32
58895,13
58897,38
58899,1
58902,42
58902,14
58902,12
58903,1
58911,29
58918,1
58920,1
58923,1
58925,8
58925,5
58928,5
58936,1
58937,2
58937,12
58954,20
58959,26
58959,2
58959,20
58959,58
58985,1
58995,12
58997,1
59005,24
59006,1
59013,13
59015,5
59017,1
59040,8
59045,8
59045,5
59050,8
59050,5
59051,1
59053,8
59058,12
59060,12
59065,12
59065,5
59065,8
59065,32
59065,14
59075,1
59087,1
59088,111
59095,12
59098,12
59101,1
59108,1
59110,0
59110,24
59111,1
59115,1
59117,14
59118,5
59120,1
59122,1
59126,1
59139,8
59142,1
59143,1
59145,5
59146,21
59147,8
59158,1
59159,12
59173,1
59181,1
59189,12
59189,1
59191,1
59191,12
59197,1
59199,1
59199,13
59201,1
59219,25
59219,1
59231,1
59232,1
59238,1
59239,42
59249,8
59255,18
59266,12
59296,1
59297,2
59298,2
59314,1
59333,1
59336,5
59336,8
59336,6
59346,5
59349,6
59349,5
59354,12
59356,12
59357,12
59358,12
59362,42
59387,1
59388,0
59390,1
59392,39
59392,1
59401,1
59402,20
59403,1
59404,31
59406,1
59408,12
59408,6
59419,1
59421,26
59423,26
59424,9
59426,28
59427,12
59429,2
59434,5
59435,1
59436,14
59436,1
59437,1
59439,1
59440,1
59441,1
59444,20
59455,5
59457,6
59457,5
59457,35
59468,14
59474,44
59475,28
59481,27
59481,1
59482,13
59484,5
59490,1
59490,12
59490,5
59490,6
59499,20
59500,21
59500,80
59500,0
59500,9
59507,5
59517,12
59529,28
59557,1
59558,1
59558,20
59566,1
59569,1
59570,8
59572,12
59581,1
59582,5
59584,1
59585,1
59589,1
59596,5
59678,12
59700,1
59700,13
59701,1
59706,1
59719,2
59722,1
59726,24
59726,12
59735,12
59735,1
59738,1
59744,1
59762,1
59797,1
59802,1
59803,28
59807,1
59809,1
59820,1
59833,1
59835,14
59835,6
59838,1
59839,1
59843,20
59847,5
59852,1
59852,24
59853,8
59857,8
59859,1
59859,12
59860,35
59860,1
59861,1
59871,8
59873,8
59881,1
59882,1
59883,1
59892,34
59892,19
59892,12
59895,1
59897,1
59908,0
59912,8
59914,5
59930,1
59935,18
59935,5
59935,38
59940,13
59944,2
59950,5
59958,12
59959,5
59959,32
59961,1
59962,1
59963,33
59963,1
59964,1
59965,1
59967,21
59967,1
59968,1
59974,13
59981,42
59981,1
59990,44
59993,6
59995,1
60009,1
60011,13
60011,33
60014,8
60015,5
60025,5
60029,1
60033,1
60041,12
60061,8
60062,1
60067,8
60068,28
60071,1
60079,1
60083,5
60083,65
60083,32
60083,27
60085,1
60086,1
60087,1
60106,5
60116,8
60120,14
60125,1
60139,1
60140,1
60141,44
60142,44
60152,6
60152,1
60153,25
60160,2
60163,2
60164,1
60170,12
60173,1
60175,5
60181,5
60189,28
60190,8
60191,8
60195,8
60195,14
60199,1
60202,8
60213,5
60216,1
60225,16
60228,38
60233,1
60234,5
60236,28
60238,1
60243,62
60243,5
60254,5
60261,35
60269,29
60270,29
60278,20
60279,35
60281,1
60285,1
60287,12
60290,5
60293,1
60302,6
60302,1
60304,1
60304,6
60306,1
60307,1
60308,1
60309,1
60315,1
60316,34
60316,12
60363,12
60364,12
60364,1
60366,1
60375,0
60378,6
60387,1
60389,42
60392,42
60400,1
60405,13
60405,1
60409,0
60410,1
60415,20
60420,1
60421,5
60421,62
60421,1
60422,1
60430,5
60430,8
60434,49
60434,5
60434,32
60437,1
60438,1
60447,1
60479,6
60479,37
60481,12
60488,1
60489,15
60489,1
60504,1
60504,13
60505,1
60531,5
60534,6
60539,1
60540,1
60541,1
60542,1
60543,5
60543,8
60547,1
60551,1
60555,1
60566,1
60567,42
60568,20
60573,1
60575,12
60575,1
60575,52
60579,42
60587,13
60587,1
60592,11
60599,1
60604,2
60608,5
60623,5
60629,1
60631,1
60631,13
60639,20
60643,1
60650,5
60662,1
60664,1
60664,13
60670,5
60672,5
60672,12
60672,8
60677,0
60678,0
60695,1
60700,61
60703,13
60708,130
60730,42
60747,1
60759,12
60760,5
60769,10
60773,5
60775,32
60775,9
60778,1
60785,20
60792,1
60794,14
60807,42
60809,6
60810,8
60813,5
60821,13
60825,13
60825,1
60828,1
60836,1
60843,2
60850,6
60853,1
60855,13
60859,5
60859,8
60867,71
60897,1
60898,20
60899,11
60908,1
60935,1
60935,13
60938,12
60948,34
60949,34
60949,67
60949,2
60951,1
60964,2
60966,1
60971,2
60981,6
60981,69
60981,9
60985,14
60993,0
60994,1
61002,12
61005,13
61012,5
61012,13
61020,1
61025,4
61033,1
61035,6
61038,1
61041,8
61041,5
61041,1
61044,8
61044,6
61044,14
61046,1
61049,1
61050,1
61054,1
61062,26
61080,1
61095,1
61104,18
61105,1
61108,5
61109,1
61111,12
61111,1
61111,46
61113,1
61120,12
61121,0
61121,11
61123,0
61125,0
61138,1
61139,28
61151,1
61168,1
61178,1
61187,26
61187,20
61194,1
61202,42
61203,42
61212,8
61221,1
61222,19
61222,5
61222,32
61225,1
61233,1
61237,5
61237,6
61237,8
61263,32
61263,27
61263,5
61266,28
61267,5
61271,42
61280,1
61293,28
61294,28
61294,1
61296,8
61296,5
61302,12
61312,12
61314,8
61337,1
61337,29
61341,1
61348,1
61361,5
61369,1
61370,1
61382,1
61385,28
61385,69
61391,1
61400,42
61404,5
61410,33
61411,1
61415,5
61416,12
61418,1
61430,1
61431,1
61434,1
61436,1
61461,8
61462,8
61462,6
61475,2
61477,21
61477,20
61485,21
61487,1
61492,2
61495,0
61495,35
61501,1
61502,18
61502,1
61523,1
61524,1
61525,1
61527,1
61528,12
61533,1
61535,1
61535,5
61536,1
61537,1
61539,16
61539,14
61539,41
61540,8
61541,1
61545,15
61546,1
61548,1
61559,13
61560,5
61563,1
61564,1
61574,1
61578,5
61578,12
61580,25
61581,8
61581,14
61591,2
61594,8
61594,6
61594,5
61613,1
61629,1
61638,6
61638,8
61638,5
61642,12
61644,1
61645,1
61647,1
61648,1
61650,1
61651,1
61658,5
61662,5
61663,5
61667,8
61667,5
61669,1
61672,5
61675,0
61675,5
61675,12
61682,2
61683,5
61689,29
61699,15
61702,1
61708,1
61711,8
61711,5
61716,1
61716,21
61717,1
61718,22
61718,14
61719,1
61722,19
61738,14
61738,8
61752,1
61755,8
61765,5
61765,8
61777,1
61783,13
61783,32
61783,5
61791,1
61799,29
61799,8
61803,1
61807,12
61807,1
61813,1
61813,13
61814,5
61814,32
61820,62
61823,5
61823,8
61828,1
61852,5
61855,1
61856,1
61864,5
61865,18
61865,38
61872,13
61872,12
61880,1
61888,2
61891,12
61891,6
61892,1
61895,1
61896,13
61901,27
61901,5
61901,12
61901,42
61901,32
61901,13
61903,1
61904,106
61908,1
61925,8
61933,5
61933,14
61934,1
61935,32
61936,1
61940,8
61943,8
61943,14
61950,8
61950,12
61950,34
61952,26
61954,1
61966,28
61979,14
61984,2
61985,1
61988,1
61991,5
61998,28
61999,25
62000,1
62001,1
62006,1
62008,1
62009,5
62012,5
62029,8
62029,6
62033,1
62034,8
62036,5
62036,8
62037,1
62040,1
62045,16
62046,6
62046,1
62069,11
62071,20
62103,14
62106,1
62108,12
62116,5
62124,5
62127,1
62128,1
62131,12
62132,1
62134,5
62143,12
62156,44
62177,1
62184,1
62185,1
62186,1
62188,1
62204,13
62204,5
62204,1
62206,1
62206,6
62206,13
62211,1
62213,29
62213,1
62214,1
62215,4
62215,5
62215,6
62215,11
62243,8
62255,30
62255,12
62276,28
62289,1
62297,32
62297,9
62301,2
62320,5
62321,46
62323,1
62327,1
62330,1
62337,6
62342,3
62352,11
62363,5
62364,14
62368,2
62382,8
62383,1
62385,2
62392,1
62394,13
62395,8
62395,14
62396,1
62397,8
62409,16
62410,1
62425,1
62429,11
62432,1
62437,6
62439,26
62441,12
62447,2
62463,12
62472,2
62488,1
62491,8
62492,1
62503,1
62527,1
62545,8
62547,5
62547,8
62558,8
62564,10
62567,1
62570,5
62580,5
62616,28
62630,9
62630,32
62635,15
62637,26
62643,28
62648,1
62652,132
62652,5
62655,1
62661,1
62664,28
62670,1
62675,5
62677,1
62678,28
62684,6
62688,28
62691,2
62694,1
62697,1
62713,8
62715,8
62717,44
62719,0
62720,1
62721,28
62722,5
62722,1
62726,28
62727,1
62728,12
62729,28
62731,28
62732,28
62737,28
62738,28
62741,28
62749,1
62753,1
62755,76
62755,1
62756,42
62759,4
62761,29
62762,20
62764,1
62768,13
62783,28
62787,78
62789,8
62789,5
62804,1
62835,5
62836,13
62836,1
62837,1
62838,1
62842,48
62843,34
62847,12
62851,2
62852,2
62855,2
62871,32
62871,5
62871,6
62871,27
62876,5
62876,8
62878,1
62878,13
62880,1
62880,12
62883,42
62897,0
62900,0
62904,1
62931,2
62931,1
62934,1
62941,1
62947,8
62956,12
62967,14
62976,21
62977,21
62977,20
62978,19
62981,5
62989,13
62994,13
62994,1
62996,1
62997,28
62999,28
63004,3
63020,1
63025,8
63025,14
63025,5
63026,8
63026,5
63029,8
63039,1
63039,6
63044,32
63046,5
63054,12
63064,21
63065,6
63066,22
63067,8
63069,12
63071,5
63071,8
63075,1
63076,12
63076,13
63076,1
63076,6
63077,6
63081,58
63083,1
63087,1
63088,1
63096,1
63097,1
63100,1
63105,1
63107,28
63112,8
63139,1
63142,1
63143,1
63144,1
63146,1
63147,1
63154,1
63163,28
63171,32
63172,5
63176,5
63176,8
63178,8
63179,8
63180,1
63186,8
63186,5
63187,8
63190,8
63193,1
63194,12
63195,5
63207,1
63207,14
63207,12
63212,5
63215,32
63215,5
63217,13
63224,5
63229,5
63229,8
63230,5
63230,8
63258,28
63260,8
63260,14
63266,28
63269,8
63273,1
63274,8
63276,8
63281,28
63287,1
63290,6
63290,18
63291,69
63291,28
63293,28
63299,28
63300,28
63303,28
63304,28
63310,32
63311,14
63317,1
63318,32
63318,5
63319,5
63320,1
63320,5
63326,1
63327,5
63333,1
63339,12
63350,1
63350,13
63358,1
63360,1
63365,8
63375,28
63376,42
63378,42
63395,12
63398,5
63401,5
63414,42
63418,5
63423,1
63432,8
63432,6
63432,48
63432,5
63435,1
63437,1
63438,1
63441,20
63443,1
63447,10
63449,28
63452,28
63460,1
63460,12
63465,26
63472,1
63474,1
63481,5
63484,2
63486,2
63492,1
63493,1
63493,6
63498,14
63498,12
63510,1
63512,12
63517,12
63536,28
63537,28
63538,28
63540,28
63555,16
63568,28
63569,28
63572,28
63573,28
63574,1
63578,12
63579,12
63579,1
63581,12
63584,28
63590,1
63591,1
63607,6
63607,103
63607,12
63607,5
63611,14
63612,14
63615,14
63616,14
63617,1
63618,1
63624,1
63625,35
63639,12
63654,42
63665,15
63665,5
63670,42
63681,5
63681,8
63686,1
63687,16
63687,1
63691,5
63700,13
63702,5
63709,1
63710,1
63717,5
63717,8
63717,28
63721,20
63727,14
63736,1
63749,1
63764,5
63766,5
63771,5
63773,1
63774,5
63775,5
63795,1
63809,1
63825,42
63831,32
63831,5
63831,8
63838,28
63840,48
63848,1
63848,12
63849,6
63858,1
63859,1
63876,8
63876,5
63880,5
63880,8
63883,16
63892,5
63892,8
63898,28
63899,28
63907,7
63923,106
63923,18
63930,28
63938,0
63943,12
63945,13
63945,1
63946,133
63951,1
63958,28
63959,1
63963,26
63964,42
63971,12
63978,5
63988,1
63989,5
63990,25
63996,9
63996,5
64015,20
64029,0
64032,8
64042,28
64044,28
64046,28
64071,1
64075,1
64076,1
64077,1
64078,1
64079,1
64084,1
64091,1
64100,5
64100,19
64108,1
64115,25
64124,5
64129,1
64130,1
64130,34
64131,5
64133,5
64142,1
64143,1
64155,8
64156,21
64160,1
64166,1
64167,12
64190,5
64190,12
64190,33
64191,1
64197,28
64199,28
64212,25
64215,58
64218,13
64218,9
64225,5
64228,16
64239,5
64246,2
64264,28
64265,1
64266,28
64268,28
64272,31
64278,1
64288,1
64291,12
64304,20
64305,20
64307,20
64310,5
64310,19
64316,20
64318,1
64320,13
64325,1
64328,1
64334,5
64335,38
64340,5
64347,5
64348,20
64349,5
64353,12
64362,5
64372,1
64382,1
64383,5
64386,32
64386,5
64393,28
64397,44
64403,8
64404,5
64407,5
64407,8
64414,5
64418,5
64423,5
64428,12
64433,38
64437,5
64441,5
64442,5
64450,5
64450,76
64454,5
64454,6
64456,1
64458,1
64462,3
64465,8
64468,38
64481,5
64483,28
64483,69
64484,28
64494,1
64499,1
64501,42
64502,12
64502,13
64504,5
64508,6
64508,28
64508,5
64508,19
64522,1
64524,12
64527,2
64528,8
64534,5
64534,6
64544,5
64551,1
64559,5
64559,19
64567,5
64568,12
64576,2
64584,5
64586,29
64605,1
64624,14
64627,6
64630,8
64632,18
64632,6
64635,13
64635,1
64639,1
64649,2
64650,8
64655,12
64666,5
64666,8
64674,46
64678,1
64679,6
64679,1
64682,1
64682,29
64683,1
64685,1
64686,1
64688,1
64689,1
64690,1
64694,16
64714,28
64720,1
64725,8
64725,6
64725,48
64728,2
64735,12
64736,28
64739,8
64765,28
64782,11
64784,2
64786,58
64792,26
64802,1
64805,5
64807,1
64811,12
64828,1
64834,5
64834,14
64834,8
64835,5
64835,8
64835,19
64836,1
64847,2
64850,32
64850,5
64850,27
64850,13
64850,6
64852,1
64854,1
64861,1
64868,1
64869,13
